ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,payload_entropy,orig_payload_len,has_uri_payload,label
1780957249.275524,C9c968cee525b,192.168.60.1,38380,192.168.60.7,1723,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.275556,C3cb53369098e,192.168.60.1,42122,192.168.60.5,53,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.275589,C5cb3998453fd,192.168.60.1,49552,192.168.60.6,135,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.275621,Cad2522f7a079,192.168.60.1,51124,192.168.60.7,135,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.275905,Cd17b5a16b3a8,192.168.60.1,44216,192.168.60.7,113,tcp,1.5e-05,0,0,1,1,0.0,0,0,-1
1780957249.275944,C19c2f7e5b25f,192.168.60.1,33444,192.168.60.5,1723,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.275977,C67eb3eb1ed8c,192.168.60.1,50942,192.168.60.6,113,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.276011,C121c0c6bd26e,192.168.60.1,46646,192.168.60.7,8888,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.276044,Cdb09965f11b3,192.168.60.1,52232,192.168.60.5,135,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.276076,C432b0188254f,192.168.60.1,37292,192.168.60.6,8888,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.27611,Cd61f9f81f655,192.168.60.1,34698,192.168.60.7,445,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.276142,C82d42eb70bd4,192.168.60.1,53488,192.168.60.5,113,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.276175,Cca4a0d7f7f0d,192.168.60.1,36868,192.168.60.6,445,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.276209,Cdad82a7e174f,192.168.60.1,34694,192.168.60.7,256,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.276241,Cde595a5ca60f,192.168.60.1,56828,192.168.60.5,8888,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.276273,C1c60ec6f9cfc,192.168.60.1,49226,192.168.60.6,256,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.276306,Cdb9267f50a47,192.168.60.1,51936,192.168.60.7,4003,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.276339,C16e36a45fde8,192.168.60.1,51656,192.168.60.5,445,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.276371,C14cba3ad7b2c,192.168.60.1,49502,192.168.60.6,4003,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.276404,C0ced63fa717f,192.168.60.1,40166,192.168.60.7,9040,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.276437,C72d78d5de110,192.168.60.1,59254,192.168.60.5,256,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.276469,C2aef90b6e271,192.168.60.1,58840,192.168.60.6,9040,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.2765,Cb6937ec801c6,192.168.60.1,36080,192.168.60.7,4126,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.276533,C116bb70f2e4a,192.168.60.1,46306,192.168.60.5,4003,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.276567,C2c1f87c782b7,192.168.60.1,52996,192.168.60.6,4126,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.2766,Cc124d560a00d,192.168.60.1,53420,192.168.60.7,33,tcp,2.8e-05,0,0,1,1,0.0,0,0,-1
1780957249.276903,Cc2c093f332b0,192.168.60.1,58276,192.168.60.5,9040,tcp,1.8e-05,0,0,1,1,0.0,0,0,-1
1780957249.276952,Cac6d6bd4e183,192.168.60.1,43046,192.168.60.6,33,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.276987,Ce4a690d2f742,192.168.60.1,48572,192.168.60.7,8291,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.27702,C5f4c0941773b,192.168.60.1,38112,192.168.60.5,4126,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.277053,C4efb54cdbe58,192.168.60.1,36006,192.168.60.6,8291,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.277086,C51da21f3719f,192.168.60.1,58312,192.168.60.7,1186,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277119,C0527ecf507e2,192.168.60.1,58546,192.168.60.5,33,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277151,Cf85a40f70608,192.168.60.1,48112,192.168.60.6,1186,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.277184,C746f51efc9c0,192.168.60.1,57644,192.168.60.7,1782,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277216,C20896e41d75e,192.168.60.1,43438,192.168.60.5,8291,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.277249,C1bad0e9bd348,192.168.60.1,55338,192.168.60.6,1782,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277281,Cbe586735a72c,192.168.60.1,40372,192.168.60.7,1049,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277313,C3164c293c807,192.168.60.1,55996,192.168.60.5,1186,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.277346,Cd375dd37fc9e,192.168.60.1,54126,192.168.60.6,1049,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.277379,C8e71f91eef78,192.168.60.1,53760,192.168.60.7,8292,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277411,C22e2e4c43aa7,192.168.60.1,52450,192.168.60.5,1782,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277443,C3311e64ec233,192.168.60.1,59504,192.168.60.6,8292,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277475,C8d2af9954e36,192.168.60.1,54362,192.168.60.7,49176,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277507,C3f0ab066f49a,192.168.60.1,43440,192.168.60.5,1049,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.27754,Cf3bda04d3100,192.168.60.1,47542,192.168.60.6,49176,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277572,C2f49753f3d31,192.168.60.1,45192,192.168.60.7,2068,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277633,Cc497e1a31f91,192.168.60.1,52962,192.168.60.5,8292,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.277673,Cd02e0a02ffbd,192.168.60.1,38010,192.168.60.6,2068,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.277707,Cbf37faa401ad,192.168.60.1,50858,192.168.60.7,340,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277739,C0c4a9370fd40,192.168.60.1,47536,192.168.60.5,49176,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.277771,Cfa472d792b45,192.168.60.1,38794,192.168.60.6,340,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.277805,C73544ec63a29,192.168.60.1,56614,192.168.60.7,3221,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.277838,Cb022306d16f6,192.168.60.1,52234,192.168.60.5,2068,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278133,C3855ab8d358d,192.168.60.1,41044,192.168.60.5,340,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.278171,Cb7d5404109ce,192.168.60.1,58874,192.168.60.6,3221,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278204,Ca9cf8d3470f6,192.168.60.1,60790,192.168.60.7,1175,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278237,C0cb7471b6c28,192.168.60.1,49912,192.168.60.5,3221,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278269,C4d9e819e1713,192.168.60.1,49034,192.168.60.6,1175,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.278302,C9c6a8dfb370e,192.168.60.1,58066,192.168.60.7,3404,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278334,C51851aa697cc,192.168.60.1,59332,192.168.60.5,1175,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278366,C772c163d3796,192.168.60.1,59790,192.168.60.6,3404,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.2784,Cad0fc28dc63b,192.168.60.1,47912,192.168.60.7,7019,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278433,C5b06c9e0ddfe,192.168.60.1,59082,192.168.60.5,3404,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278465,C4d4719ff3eec,192.168.60.1,46438,192.168.60.6,7019,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278498,C450057c5cad7,192.168.60.1,50360,192.168.60.7,3325,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.27853,C386cb8918759,192.168.60.1,47284,192.168.60.5,7019,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.278563,C06fcf9aa516f,192.168.60.1,34118,192.168.60.6,3325,tcp,3.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.27863,C69111abd9c72,192.168.60.1,40086,192.168.60.7,3052,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.278665,Cb26d8504c53f,192.168.60.1,43942,192.168.60.5,3325,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.278698,Cd2dbb2401fab,192.168.60.1,46564,192.168.60.6,3052,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.278731,Cf4a829ae14ef,192.168.60.1,42048,192.168.60.7,8089,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278764,C9a080171f027,192.168.60.1,59998,192.168.60.5,3052,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278796,Cbb5f612025e5,192.168.60.1,53346,192.168.60.6,8089,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.278829,C27169459e1fa,192.168.60.1,57446,192.168.60.7,8192,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.278864,C8ead24fde062,192.168.60.1,44690,192.168.60.5,8089,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.278902,C5e62f1108ec0,192.168.60.1,55908,192.168.60.6,8192,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.278939,Cd28811b6da1d,192.168.60.1,35720,192.168.60.7,1687,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.278975,Cad3334957fbb,192.168.60.1,41052,192.168.60.5,8192,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.279011,C16985a3f7348,192.168.60.1,47914,192.168.60.6,1687,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.27905,C00ee2cbbb2f3,192.168.60.1,42878,192.168.60.7,617,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.279086,C518e2cae1452,192.168.60.1,58942,192.168.60.5,1687,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.279123,C88d98f6cd75d,192.168.60.1,56388,192.168.60.6,617,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.27916,C35cc5e05274c,192.168.60.1,34746,192.168.60.7,1149,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.279199,Cf25a602779f2,192.168.60.1,59192,192.168.60.5,617,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.279237,C802ca0f42457,192.168.60.1,48136,192.168.60.6,1149,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279267,C574962cbb2f9,192.168.60.1,42880,192.168.60.7,44176,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279297,C53dcee8ca49f,192.168.60.1,58680,192.168.60.5,1149,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279327,Ce44729e093f5,192.168.60.1,36202,192.168.60.6,44176,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279357,C0514ea2aa56f,192.168.60.1,33594,192.168.60.7,5214,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279387,Cdce08044fe93,192.168.60.1,44904,192.168.60.5,44176,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279417,C255b8f9ee1ce,192.168.60.1,56502,192.168.60.6,5214,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279447,Cb43551e12b93,192.168.60.1,46650,192.168.60.7,50006,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279476,Cea65c587a26e,192.168.60.1,57812,192.168.60.5,5214,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279506,C104b6b8ba424,192.168.60.1,44820,192.168.60.6,50006,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279536,Ca7f55deb9bd6,192.168.60.1,52334,192.168.60.7,1031,tcp,3.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279597,Ce6b72cdce6b9,192.168.60.1,58912,192.168.60.5,50006,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.279628,C7610c2dcc66c,192.168.60.1,38854,192.168.60.6,1031,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.279662,C1b847a486e0b,192.168.60.1,49570,192.168.60.7,1042,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.279694,Cd83b74b18de3,192.168.60.1,43690,192.168.60.5,1031,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.279895,C9f639dc6d4ab,192.168.60.1,42844,192.168.60.6,1042,tcp,1.7e-05,0,0,1,1,0.0,0,0,-1
1780957249.279944,C5faff9a07083,192.168.60.1,41264,192.168.60.7,6389,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.27998,C14ea4c6a34d0,192.168.60.1,56144,192.168.60.5,1042,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.280013,C76a48cd78db8,192.168.60.1,34030,192.168.60.6,6389,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.280303,C6d15fe5f1d20,192.168.60.1,42958,192.168.60.6,1053,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.28034,C4b47dce78d71,192.168.60.1,58788,192.168.60.7,1053,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.280373,C225814c84415,192.168.60.1,50622,192.168.60.5,6389,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.280406,C59c368fb60db,192.168.60.1,59944,192.168.60.6,1056,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.280438,Ce5f68e796725,192.168.60.1,48292,192.168.60.7,1056,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.280471,Cd8b0e9f9d773,192.168.60.1,52038,192.168.60.5,1053,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.280504,Cd4f3582d9622,192.168.60.1,46756,192.168.60.6,24444,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.280573,Cedfca8e0d809,192.168.60.1,56230,192.168.60.7,24444,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.280614,C831d1ac259ab,192.168.60.1,48360,192.168.60.5,1056,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.280647,Cc1fd19a17a47,192.168.60.1,53000,192.168.60.6,2191,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.280679,Ca28e264452cc,192.168.60.1,55680,192.168.60.7,2191,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.280711,Cb9bb2d415be7,192.168.60.1,46498,192.168.60.5,24444,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.280743,C5dcf8fcd7908,192.168.60.1,35594,192.168.60.6,2366,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.280775,C34586bc6ea60,192.168.60.1,42114,192.168.60.7,2366,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.280807,Cd5fd6e272089,192.168.60.1,41022,192.168.60.5,2191,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.28084,C37e2605ffb34,192.168.60.1,52428,192.168.60.6,65389,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.280872,Cf4ba06c8814e,192.168.60.1,42562,192.168.60.7,65389,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.280903,Cb7bea7b71bcd,192.168.60.1,48862,192.168.60.5,2366,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.280935,C2197724c1d83,192.168.60.1,36580,192.168.60.6,1443,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.280967,Cda2f96cd7f14,192.168.60.1,41638,192.168.60.7,1443,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.281,Cc1a3661b57f9,192.168.60.1,56072,192.168.60.5,65389,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281033,Cabe7ae339aa9,192.168.60.1,52744,192.168.60.6,32775,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281065,C4c5fdc18fed6,192.168.60.1,52988,192.168.60.7,32775,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281098,Cfec9e2f8b38b,192.168.60.1,49374,192.168.60.5,1443,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.28113,Cd7b521793243,192.168.60.1,34006,192.168.60.6,5999,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281163,C3e1e6befbed5,192.168.60.1,36624,192.168.60.7,5999,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281195,C66956bb61b88,192.168.60.1,56124,192.168.60.5,32775,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281227,Cfbccc6bf5f4b,192.168.60.1,36706,192.168.60.6,1030,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.28126,Cff4431a5c65e,192.168.60.1,40184,192.168.60.7,1030,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281294,C780272c0e4b2,192.168.60.1,43748,192.168.60.5,5999,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281334,C970853c865d5,192.168.60.1,46238,192.168.60.6,783,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.281368,C56e701ef36f3,192.168.60.1,42424,192.168.60.7,783,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.281401,Cc9993a64f2ca,192.168.60.1,55118,192.168.60.5,1030,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281433,C9327ec52ae42,192.168.60.1,40430,192.168.60.6,3814,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.281466,Cc665648876e2,192.168.60.1,39486,192.168.60.7,3814,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281498,C909fc28a1d84,192.168.60.1,44706,192.168.60.5,783,tcp,3.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281564,Cfd7d8fba5442,192.168.60.1,58708,192.168.60.6,4848,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.281598,Cdda36fb0314e,192.168.60.1,39552,192.168.60.7,4848,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.28163,C2594970c6b18,192.168.60.1,57092,192.168.60.5,3814,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.281662,C55b372a1244d,192.168.60.1,56548,192.168.60.6,667,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.281694,C8d84c0df8bfc,192.168.60.1,46048,192.168.60.7,667,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.281726,C98cb663ddff8,192.168.60.1,45414,192.168.60.5,4848,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.281759,C99d81a8453d6,192.168.60.1,50296,192.168.60.6,8994,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.28179,C896bcb46e4e8,192.168.60.1,36854,192.168.60.7,8994,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.281823,Cd31134326a13,192.168.60.1,38980,192.168.60.5,667,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281856,C748593bdc9d0,192.168.60.1,35832,192.168.60.6,1141,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.281888,C97c1ab253dda,192.168.60.1,34026,192.168.60.7,1141,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.28192,C00eb68053ed1,192.168.60.1,57670,192.168.60.5,8994,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.281952,C48d6a920e140,192.168.60.1,44084,192.168.60.6,2038,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.28199,Cd0460379d1c9,192.168.60.1,36394,192.168.60.7,2038,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.282277,Cd7fab6337754,192.168.60.1,49108,192.168.60.7,4998,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.282314,C438cd4bd0476,192.168.60.1,40590,192.168.60.5,1141,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.282347,Caeaf016a5fec,192.168.60.1,39306,192.168.60.6,4998,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.28238,C2614a2d57286,192.168.60.1,50140,192.168.60.7,1500,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.282413,C2883861b02e2,192.168.60.1,40656,192.168.60.5,2038,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.282445,C1434d97b3ba2,192.168.60.1,48986,192.168.60.6,1500,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.282501,C780af7ffb8a8,192.168.60.1,44902,192.168.60.7,10180,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.282545,Ce04a301f637b,192.168.60.1,35660,192.168.60.5,4998,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.282579,C837ac6b30bda,192.168.60.1,40204,192.168.60.6,10180,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.282612,Ced5024ae1436,192.168.60.1,58766,192.168.60.7,49159,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.282646,C31a0cf1e075d,192.168.60.1,51448,192.168.60.5,1500,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.282678,Cfccd4fb5a020,192.168.60.1,46752,192.168.60.6,49159,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.282711,C1ffa1c83d7a4,192.168.60.1,56608,192.168.60.7,16001,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.282743,C484280c190e2,192.168.60.1,55038,192.168.60.5,10180,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.282775,Cef676f4344dd,192.168.60.1,36436,192.168.60.6,16001,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.282807,C47d5e974c182,192.168.60.1,51618,192.168.60.7,161,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.282844,C0f4433ce26e4,192.168.60.1,39910,192.168.60.5,49159,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.282881,C21fe0e9f4f29,192.168.60.1,57972,192.168.60.6,161,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.282924,C68600bbba318,192.168.60.1,39622,192.168.60.7,5801,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.282961,C3a6a813d3eee,192.168.60.1,34440,192.168.60.5,16001,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.282998,Cdb3cf58f4b05,192.168.60.1,43290,192.168.60.6,5801,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.283035,Ce5fd151ab4a3,192.168.60.1,35932,192.168.60.7,593,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.283072,C6dffc119df95,192.168.60.1,51746,192.168.60.5,161,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.283109,C860bc886098e,192.168.60.1,53488,192.168.60.6,593,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.283147,C087be5b322c7,192.168.60.1,41476,192.168.60.7,2968,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.283185,Cc9958ef5bc37,192.168.60.1,58814,192.168.60.5,5801,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.283222,C23212e837ed1,192.168.60.1,33142,192.168.60.6,2968,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.283252,C24ff61c07757,192.168.60.1,36150,192.168.60.7,1328,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.283282,C5edd6144a035,192.168.60.1,59800,192.168.60.5,593,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.283311,C31b54ae0fe51,192.168.60.1,60084,192.168.60.6,1328,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.28334,Cc2b926b76738,192.168.60.1,47206,192.168.60.7,6901,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.28337,C0037bc326d11,192.168.60.1,44070,192.168.60.5,2968,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.2834,C30351a23d586,192.168.60.1,33264,192.168.60.6,6901,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.283429,C104543203cb8,192.168.60.1,44954,192.168.60.7,12174,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.283475,C5b7b436163e6,192.168.60.1,55866,192.168.60.5,1328,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.28352,C4c84740a59c9,192.168.60.1,40854,192.168.60.6,12174,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.283551,C9a444fd8334f,192.168.60.1,46942,192.168.60.7,50003,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.283586,Cad33d62fcb2d,192.168.60.1,40908,192.168.60.5,6901,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.283616,C173de849248c,192.168.60.1,57882,192.168.60.6,50003,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.283646,C4aecb9913c67,192.168.60.1,44228,192.168.60.7,16080,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.28368,C243b7bceefdf,192.168.60.1,40718,192.168.60.5,12174,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.283712,C0102037de72a,192.168.60.1,43722,192.168.60.6,16080,tcp,0.000227,0,0,1,1,0.0,0,0,-1
1780957249.284002,C0850643d595f,192.168.60.1,57490,192.168.60.7,880,tcp,1.5e-05,0,0,1,1,0.0,0,0,-1
1780957249.284039,C59c73ea3ee48,192.168.60.1,42720,192.168.60.5,50003,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
